tipo,artista,artista_id,genero,nombre,año,popularidad_artista
album,Sting,0Ty63ceoRnnJKVEYP0VQpk,rock,My Songs (Deluxe),2019,72
album,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,rock,The Dream Chapter: MAGIC,2019,77
album,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,rock,Philadelphia,2019,74
album,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,rock,You're In My Heart: Rod Stewart (with The Royal Philharmonic Orchestra),2019,73
album,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,rock,Miracle Pill,2019,77
album,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,rock,Hasta El Cielo,2019,70
album,TOOL,2yEwvVSSSUkcLeSTNyHKh8,rock,Fear Inoculum,2019,71
album,Neil Young,6v8FB84lnmJs434UJf2Mrm,rock,Colorado,2019,70
album,Neil Young,6v8FB84lnmJs434UJf2Mrm,rock,Tuscaloosa (Live),2019,70
album,Mötley Crüe,0cc6vw3VN8YlIcvr1v7tBL,rock,The Dirt Soundtrack,2019,71
album,Weezer,3jOstUTkEu2JkjvRdBA5Gu,rock,Weezer (Black Album),2019,73
album,Weezer,3jOstUTkEu2JkjvRdBA5Gu,rock,Weezer (Teal Album),2019,73
album,Gustavo Cerati,1QOmebWGB6FdFtW7Bo3F0W,rock,"Fuerza Natural Tour, en vivo en Monterrey, MX, 2009",2019,70
album,Chicago,3iDD7bnsjL9J4fO298r0L0,rock,Chicago Christmas (2019),2019,70
album,Chicago,3iDD7bnsjL9J4fO298r0L0,rock,Live,2019,70
album,America,35U9lQaRWSQISxQAB94Meo,rock,50th Anniversary: The Collection,2019,70
album,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock,"Rewind, Replay, Rebound (Deluxe)",2019,70
album,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,rock,Egypt Station (Explorer's Edition),2019,71
album,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,rock,Goin' 50 (Deluxe Edition),2019,69
album,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,rock,Goin' 50,2019,69
album,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,rock,"""Let's Rock""",2019,69
album,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,rock,Social Cues,2019,73
album,Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,rock,Reworked,2019,69
album,Los Enanitos Verdes,4TK1gDgb7QKoPFlzRrBRgR,rock,Obras Cumbres,2019,72
album,Survivor,26bcq2nyj5GB7uRr558iQg,rock,Sucker Punch (Live 1986),2019,67
album,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,rock,Songs For Groovy Children: The Fillmore East Concerts,2019,67
album,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,rock,Eye of the Storm,2019,71
album,back number,6rs1KAoQnFalSqSU4LTh8g,rock,MAGIC,2019,75
album,Soundgarden,5xUf6j4upBrXZPg6AI4MRK,rock,Live From The Artists Den,2019,69
album,The Who,67ea9eGLXYMsO2eYQRui3w,rock,WHO (Deluxe),2019,66
album,The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,rock,Live from the Beacon Theatre,2019,68
album,Ramones,1co4F2pPNH8JjTutZkmgSm,rock,It's Alive (Live; 40th Anniversary Deluxe Edition),2019,64
album,Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,rock,Slip of the Tongue (Super Deluxe Edition; 2019 Remaster),2019,65
album,Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,rock,Flesh & Blood (Deluxe Edition),2019,65
album,Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,rock,Slide It In (The Ultimate Edition; 2019 Remaster),2019,65
album,AJR,6s22t5Y3prQHyaHWUN1R1C,rock,Neotheater,2019,71
album,The Kooks,1GLtl8uqKmnyCWxHmw9tL4,rock,"Live at the Moth Club, London, 05/09/2018",2019,67
album,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,rock,When The Walls Came Tumbling Down – Live In Oxford,2019,70
album,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,rock,Too Many Jitterbugs - B-Sides and Rarities,2019,70
album,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,rock,Raw - Early BBC Recordings,2019,70
album,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,rock,False Alarm,2019,67
album,No Te Va Gustar,4ZDoy7AWNgQVmX7T0u0B1j,rock,Otras Canciones,2019,68
album,Deep Purple,568ZhdwyaiCyOGJRtNYhWf,rock,Live in Rome 2013,2019,66
album,RADWIMPS,1EowJ1WwkMzkCkRomFhui7,rock,Weathering With You -Complete Version-,2019,73
album,RADWIMPS,1EowJ1WwkMzkCkRomFhui7,rock,Weathering With You,2019,73
album,Men At Work,0f3EsoviYnRKTkmayI3cux,rock,Hard Labour (Live 1982),2019,68
album,Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,rock,The Lost in Love Experience,2019,71
album,Iggy Pop,33EUXrFKGjpUSGacqEHhU4,rock,Free,2019,64
album,LiSA,0blbVefuxOGltDBa00dspv,rock,LiVE is Smile Always～ASiA TOUR 2018～[eN] at 大阪城ホール,2019,68
album,The Animals,3ICflSq6ZgYAIrm2CTkfVP,rock,On Air 1964-67 (Live 1964-67),2019,66
album,Joe Cocker,3pFCERyEiP5xeN2EsPXhjI,rock,The 1968 Sessions (Live 1968),2019,63
album,Simple Minds,6hN9F0iuULZYWXppob22Aj,rock,Live in the City of Angels (Deluxe),2019,66
album,Richard Marx,0grdhNhiRLFBaFVyybqsj6,rock,Repeat Offender Revisited,2019,67
album,Richard Marx,0grdhNhiRLFBaFVyybqsj6,rock,Days In Avalon,2019,67
album,Richard Marx,0grdhNhiRLFBaFVyybqsj6,rock,A Night Out With Friends (Live),2019,67
album,The Killers,0C0XlULifJtAgn6ZNCW2eu,rock,Imploding The Mirage,2020,77
album,Green Day,7oPftvlwr6VrsViSDV7fJY,rock,No Fun Mondays,2020,81
album,Green Day,7oPftvlwr6VrsViSDV7fJY,rock,Father of All...,2020,81
album,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,rock,I'm Only Dancing (The Soul Tour 74) [Live],2020,77
album,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,rock,No Trendy Réchauffé (Live Birmingham 95),2020,77
album,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,rock,Ouvrez Le Chien (Live Dallas 95),2020,77
album,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,rock,Liveandwell.com (2020 Remaster),2020,77
album,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,rock,Metrobolist (aka The Man Who Sold The World) [2020 Mix],2020,77
album,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,rock,Delicate Sound of Thunder (2019 Remix) [Live],2020,80
album,Bunbury,4uqzzJg3ww5eH7IgGV7DMT,rock,Curso de levitación intensivo,2020,70
album,Bunbury,4uqzzJg3ww5eH7IgGV7DMT,rock,Posible,2020,70
album,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,rock,Hybrid Theory (20th Anniversary Edition),2020,89
album,AC/DC,711MCceyCBcFnzjGY4Q7Un,rock,POWER UP,2020,81
album,Metallica,2ye2Wgw4gimLv2eAKyk1NB,rock,S&M2,2020,82
album,Bon Jovi,58lV9VcRSjABbAbfWS6skp,rock,2020 (Deluxe),2020,78
album,Bon Jovi,58lV9VcRSjABbAbfWS6skp,rock,2020,2020,78
album,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,rock,Steel Wheels Live,2020,78
album,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,rock,Goats Head Soup (Deluxe),2020,78
album,Tame Impala,5INjqkS1o8h1imAzPqGZBb,rock,The Slow Rush,2020,85
album,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,rock,Live at the Royal Albert Hall,2020,85
album,Elton John,3PhoLpVuITZKcymswpck5b,rock,Live From Moscow (Live From Moscow / 1979),2020,81
album,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,rock,Transmission Impossible,2020,84
album,Queen,1dfeR4HaWDbWqFHLkxsg1d,rock,Live Around The World (Deluxe),2020,83
album,U2,51Blml2LZPmy7TTiAg47vQ,rock,All That You Can’t Leave Behind (20th Anniversary Edition / Super Deluxe / Remastered 2020),2020,76
album,Jarabe De Palo,5B6H1Dq77AV1LZWrbNsuH5,rock,Tragas o Escupes,2020,67
album,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9,rock,5 -Instrumentals-,2020,79
album,The Doors,22WZ7M8sxp5THdruNY3gXt,rock,Morrison Hotel (50th Anniversary Deluxe Edition),2020,72
album,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,rock,Blowin' Down The Road (Georgia Super Jam '78 DIR Broadcast Remastered),2020,73
album,Marilyn Manson,2VYQTNDsvvKN9wmU5W7xpj,rock,WE ARE CHAOS,2020,71
album,Dave Stewart,7gcCQIlkkfbul5Mt0jBQkg,rock,Amitié,2020,69
album,Blondie,4tpUmLEVLCGFr93o8hFFIB,rock,Alive In Texas '79 (LIVE KBFH Broadcast),2020,70
album,The Strokes,0epOFNiUfyON9EYx7Tpr6V,rock,The New Abnormal,2020,75
album,ATEEZ,68KmkJeZGfwe1OUaivBa2L,rock,ZERO : FEVER Part.1,2020,74
album,Eagles,0ECwFtbIWEVNwjlrfc6xoL,rock,Live From The Forum MMXVIII,2020,75
album,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,rock,MTV Unplugged,2020,75
album,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,rock,Gigaton,2020,75
album,Skillet,49bzE5vRBRIota4qeHtQM8,rock,Victorious: The Aftermath (Deluxe),2020,75
album,YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,rock,weird!,2020,74
album,Foreigner,6IRouO5mvvfcyxtPDKMYFN,rock,The Can't Slow Down B-Sides and Extra Tracks,2020,72
album,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,rock,CYR,2020,74
album,Kenshi Yonezu,1snhtMLeb2DYoMOcVbb8iB,rock,STRAY SHEEP,2020,79
album,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,rock,Riding With The King (20th Anniversary Deluxe Edition),2020,71
album,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,rock,Live in Denmark 1969,2020,71
album,Sting,0Ty63ceoRnnJKVEYP0VQpk,rock,Remenber Me,2020,72
album,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,rock,It's Christmas All Over (Deluxe),2020,77
album,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,rock,It's Christmas All Over,2020,77
album,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,rock,Miracle Pill (Deluxe),2020,77
album,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,rock,Late Night Tales: Khruangbin,2020,70
album,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,rock,Mordechai,2020,70
album,Neil Young,6v8FB84lnmJs434UJf2Mrm,rock,After The Gold Rush (50th Anniversary),2020,70
album,Neil Young,6v8FB84lnmJs434UJf2Mrm,rock,Return To Greendale (Live),2020,70
album,Neil Young,6v8FB84lnmJs434UJf2Mrm,rock,Homegrown,2020,70
album,Nine Inch Nails,0X380XXQSNBYuleKzav5UO,rock,Ghosts VI: Locusts,2020,71
album,Nine Inch Nails,0X380XXQSNBYuleKzav5UO,rock,Ghosts V: Together,2020,71
album,Pixies,6zvul52xwTWzilBZl6BUbT,rock,"Live from Brixton Academy, London. June 4th, 2004",2020,69
album,Pixies,6zvul52xwTWzilBZl6BUbT,rock,"Live from Brixton Academy, London. June 3rd, 2004",2020,69
album,Pixies,6zvul52xwTWzilBZl6BUbT,rock,"Live from Brixton Academy, London. June 2nd, 2004",2020,69
album,Pixies,6zvul52xwTWzilBZl6BUbT,rock,Beneath the Eyrie (Deluxe),2020,69
album,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock,"Rewind, Replay, Rebound (Live in Deutschland)",2020,70
album,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,rock,McCartney III,2020,71
album,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,rock,Flaming Pie (Archive Collection),2020,71
album,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,rock,Flaming Pie,2020,71
album,Los Rodriguez,3XkJyJgJDxnjdQgH0zfT8K,rock,En Las Ventas 7 septiembre 1993 (En directo),2020,59
album,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,rock,The Battle Of Mexico City (Live),2020,70
album,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,rock,Brothers (Deluxe Remastered Anniversary Edition),2020,69
album,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,rock,Live In Maui,2020,67
album,Los Auténticos Decadentes,3HrbmsYpKjWH1lzhad7alj,rock,Foro Sol - 17 Nov 2017 (En Vivo),2020,67
album,Breaking Benjamin,5BtHciL0e0zOP7prIHn3pP,rock,Aurora,2020,71
album,The Who,67ea9eGLXYMsO2eYQRui3w,rock,WHO (Deluxe & Live At Kingston),2020,66
album,The Who,67ea9eGLXYMsO2eYQRui3w,rock,Live In Amsterdam,2020,66
album,.Feast,7Gy1PxqrgsiqWF6JNYPHeB,rock,Uang Muka,2020,74
album,.Feast,7Gy1PxqrgsiqWF6JNYPHeB,rock,MULTIVERSES (Revisi Final Fix Banget),2020,74
album,Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,rock,Love Songs (2020 Remix),2020,65
