tipo,artista,genero,nombre,año,id
album,AJR,rock,The Click (Deluxe Edition),2018,6JQLDydERhZKXqwQLb9uUY
album,Breaking Benjamin,rock,Ember,2018,2D1s85eD7MLnPd3zjfK4tr
album,Khruangbin,rock,Con Todo El Mundo,2018,3lziDe2aT9qXSDxeYuNm2y
album,alt-J,rock,REDUXER,2018,6E7NTZkQWnxZhfKwDwsMaq
album,Los Auténticos Decadentes,rock,Fiesta Nacional (Mtv Unplugged),2018,72XWQY6SO3b4M01tHYsIM7
album,Thirty Seconds To Mars,rock,America,2018,20gUpQ10nKsikE5YRnZN0l
album,Whitesnake,rock,Unzipped (Super Deluxe Edition),2018,2nLoLhMXyu6Fa1W6QLmiFF
album,Whitesnake,rock,Unzipped (Deluxe Edition),2018,4cYrsR5vIAhOSyZpncdlM5
album,Whitesnake,rock,Unzipped,2018,1faWXKpDExpA1AkMb5TO4D
album,Whitesnake,rock,The Purple Tour,2018,4GmOs69DwCSmzmFU49xNk7
album,Fito Paez,rock,Camino Sinuoso (Banda Sonora Original de la Película),2018,1Vrnv0jwpsIqNq0yXcwAe5
album,RADWIMPS,rock,ANTI ANTI GENERATION,2018,59jm6kUIwtwx5tk6jWOUMv
album,The Kooks,rock,Let's Go Sunshine,2018,60n4GXgyCv2a7rBfgVu9Pe
album,Smash Mouth,rock,Fush Yu Mang (Acoustic),2018,2vMCcTbRIY42yIBwxCCwIp
album,Hoobastank,rock,Push Pull,2018,5Jp4JAv58ESLgp4dpHtENX
album,Air Supply,rock,All Out Of Love,2018,1Z0JbC9RPMJNxE82vTQcIX
album,Roy Orbison,rock,Unchained Melodies: Roy Orbison & The Royal Philharmonic Orchestra,2018,2yDpD4MhL9qpzBx1sACc37
album,Roy Orbison,rock,A Golden Hour Of Roy Orbison,2018,6eQaoRFln0Qbd4QoDxwxE2
album,LiSA,rock,LiVE is Smile Always～LiTTLE DEViL PARADE～ at さいたまスーパーアリーナ,2018,4SE7J6cEdMBciRY9RpfAHg
album,The Mamas & The Papas,rock,California Dreaming,2018,7jqrOXeqj3K892woISca2h
album,Simple Minds,rock,Walk Between Worlds,2018,1SV5pB0Sxjyz8PleTokE17
album,Metallica,rock,Helping Hands…Live & Acoustic At The Masonic,2019,5tEW32iyrRuYPQQ4bwUiCf
album,Bunbury,rock,California Live!!!,2019,66wHocGbxJN8UlbFZm2ZHj
album,David Bowie,rock,The 'Mercury' Demos (with John 'Hutch' Hutchinson),2019,6AzBSTH7yHgFMPQRrckpHO
album,David Bowie,rock,"Serious Moonlight (Live '83, 2018 Remaster)",2019,4SFBFUvZcwR4tSyDTXluOy
album,Bon Jovi,rock,The Rarities Collection,2019,28d4oyzkk8kHeR9A35mkWp
album,Keane,rock,Cause And Effect (Deluxe),2019,2V3ebysBMSaKfYUcsCWmKX
album,Hombres G,rock,Resurrección,2019,4FphYiQ46EtQW69FW9OqJZ
album,Nirvana,rock,Live And Loud,2019,4Sdfp3NL90GZoYYwLmhk0H
album,Nirvana,rock,Live At The Paramount,2019,5A7qhg1w3J1GVoPPTChYCF
album,The Beatles,rock,Abbey Road (Super Deluxe Edition),2019,5iT3F2EhjVQVrO4PKhsP8c
album,The Cranberries,rock,In the End,2019,4cfq0YAgWhhIqTkVkYyvbC
album,Creedence Clearwater Revival,rock,Live At Woodstock,2019,56jhCxU4IQs54Od4ariSaY
album,The Rolling Stones,rock,Bridges To Buenos Aires (Live),2019,6hLki1jDiueXKBP1IlkZCH
album,The Rolling Stones,rock,Bridges To Bremen (Live),2019,1yOEzokWXzaNJk73ujxlPi
album,The Rolling Stones,rock,Honk (Deluxe),2019,6GMdkihFQDTjdxCPvv0Xiw
album,Julieta Venegas,rock,La Enamorada,2019,0wixYeQxrkuwg0bzGDjtwu
album,Fleetwood Mac,rock,Fleetwood Mac 1975 to 1987,2019,2hYZRlvqKGm0w43Ek4MLLQ
album,Fleetwood Mac,rock,Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),2019,3mlM7EnbGFBqcYNZ32ULWh
album,Elvis Presley,rock,Elvis' Christmas Album plus - 2019 Edition,2019,4RPMllul1FYHX3UDzCTB6G
album,Elvis Presley,rock,American Sound 1969,2019,45su93rMPo8auQWHK3JaqF
album,Elvis Presley,rock,Live 1969,2019,3s7da3LPVn5N1yobOcAen0
album,Juanes,rock,Más Futuro Que Pasado,2019,2X45SzRfAFsxgkBxgryWfF
album,Elton John,rock,Rocketman (Music From The Motion Picture),2019,16iIPsnAjGZea8TeOCzeN8
album,Mrs. GREEN APPLE,rock,Attitude,2019,3bRSI9DOQA2KdJ7t6zdW0V
