tipo,artista,genero,nombre,año,id
album,Cody Jinks,country,After the Fire,2019,6fdC5dNZIRssH16hpkZF5a
album,Midland,country,Let It Roll (Big Machine Radio Release Special),2019,43QxCHfUshTbuJUByhFxC3
album,Midland,country,Let It Roll,2019,558uSttH0s3zk6tRa0T7tF
album,The Marshall Tucker Band,country,New Year's in New Orleans! Roll up '78 and Light up '79!,2019,1sPuuYm3RiRHjDn3CknzhN
album,The Highwaymen,country,Lonely Are The Brave (Live 1992),2019,1bnbkBzq0QlKZTFIA15ZsO
album,Travis Tritt,country,Homegrown,2019,33wuqormTepECEQLjwHuMY
album,Travis Tritt,country,Live on Soundstage (Classic Series),2019,333QSnzTnISHhl52kHlZYm
album,Flatland Cavalry,country,Homeland Insecurity,2019,46iIgbFvYElruf1xWRri1h
album,Bryan Martin,country,If It Was Easy,2019,5X20tAHJfLP9xJu0TD7VLq
album,Ryan Bingham,country,American Love Song,2019,6MiafQveSkts5v397zarWq
album,George Jones,country,She Thinks I Still Care,2019,3Jnoeov9OvsQHHRkNypYnF
album,Merle Haggard,country,Last Train to Nashville (Live 1981),2019,00TduFxDBPEhdgEq6KLDtY
album,Merle Haggard,country,When Times Were Good,2019,6HqGJkwzb44R93uYERsAFD
album,Justin Moore,country,Late Nights And Longnecks (Big Machine Radio Release Special),2019,7zWRRC8wHbEVsFYEfQVqR8
album,Justin Moore,country,Late Nights And Longnecks,2019,6k7PNoooJpFHVVd2ZE9t2K
album,Tracy Lawrence,country,Made In America,2019,6C6C6SNLW94EoxnPStqvSV
album,Tracy Lawrence,country,Texas Tornado,2019,3LxZUMdl1nPvSlTU5GlSRv
album,Reba McEntire,country,Stronger Than The Truth,2019,0t8w6fzU9MeMEiLTeiUmVb
album,Paul Cauthen,country,Room 41,2019,2nJf3V7nGHcoVJTKb8A7se
album,Upchurch,country,Hooligan,2019,3OxuPlrexRMapxoCFMvVjw
album,Upchurch,country,Parachute,2019,0x1pqWmdjByJt0lVEUr99c
album,Upchurch,country,Creeker 2,2019,0J44j4QlNYWmnOAfetHSyc
album,Jeff Tweedy,country,WARMER,2019,6wIkxlcWROUTKlwU6vrJL9
album,Charley Crockett,country,The Valley,2019,6dTJpHAJfG3B9jmE7rsolg
album,Patsy Cline,country,She's Got You (Remastered),2019,0tFS3o4dtSFcZThhLPvqH7
album,Patsy Cline,country,I Fall to Pieces (Remastered),2019,0LLWFkUp3YTISxbiTLLnqk
album,Patsy Cline,country,Crazy (Remastered),2019,03XVUS7aCCYb9hh7fqlgXn
album,Watchhouse,country,Tides of a Teardrop,2019,2SWy4Nbpw77DzLkwXba7Hk
album,Steve Earle,country,GUY,2019,6uIsL1dOrLolqxh3PgvfeZ
album,The Bellamy Brothers,country,Over the Moon,2019,4En1TpXgcBQ624hz7HCoSs
album,Charles Wesley Godwin,country,Seneca,2019,4jvlMjz329DXzWF9XtELvu
album,Joy Williams,country,Front Porch,2019,0vK1POb7cjZdlZkShnqEDu
album,Nick Cave & The Bad Seeds,country,Idiot Prayer (Nick Cave Alone at Alexandra Palace),2020,2q5FE0HvayCsZ0iz2CBjIp
album,HARDY,country,A ROCK,2020,6UlHZq45Z2Wlea0A0wcg8y
album,Willie Nelson,country,"Red Headed Stranger (Live From Austin City Limits, 1976)",2020,4xlj8NdKchoQ277fBbiZCm
album,Willie Nelson,country,First Rose of Spring,2020,5WVhM9o7WmTU8n4JgGYHdC
album,Jon Pardi,country,Heartache Medication (Deluxe Version),2020,79374TlgGM42y0R0z5LDxv
album,Jon Pardi,country,Rancho Fiesta Sessions,2020,01AWRFHGz9ioWiPcFgqGrv
album,Tyler Childers,country,Long Violent History,2020,6mnyZZR498NtFOkjGfGl8s
album,Riley Green,country,If It Wasn't For Trucks (Big Machine Radio Release Special),2020,25BFs1sFMT7yn0MUTTdphp
album,Luke Bryan,country,Born Here Live Here Die Here,2020,0wnaUYW25dVLAzk41fp1Ez
album,Shania Twain,country,The Woman In Me (Super Deluxe Diamond Edition),2020,1wA2xlIBYafcDO9xV13O35
album,Zach Bryan,country,Elisabeth,2020,3TkSm0esbUBPygKvMrwWQn
album,Luke Combs,country,What You See Ain't Always What You Get (Deluxe Edition),2020,25TJxI6ZH6XjT8geRQAFz5
album,Johnny Cash,country,Johnny Cash and The Royal Philharmonic Orchestra,2020,5dkglmRYnnvIxZSR5hJcNT
album,Johnny Cash,country,A Golden Hour Of Johnny Cash,2020,0dTrQGVqVQrQ1XYpXDsqBl
album,Chris Stapleton,country,Starting Over,2020,0sOeI7pbAmIc8aDFyvkBUW
album,Jelly Roll,country,Waylon & Willie IV,2020,4RjBKqrFun5Q72gIsSkN7R
album,Jelly Roll,country,Self Medicated,2020,5LtYMFZoC0elRSipbMV5sw
album,Jelly Roll,country,A Beautiful Disaster,2020,5NaOVfywXItXB2KMRj8aMZ
album,Dolly Parton,country,A Holly Dolly Christmas (Ultimate Deluxe Edition),2020,0UKCFUDo5hCdAB4b6tPqQe
album,Emmylou Harris,country,"Always On The Sunny Side (Live, Santa Cruz '79)",2020,5LpzyHPh7lEPpXMVmaUWLW
album,Emmylou Harris,country,Out of Nashville,2020,1h7b9J24ZAwwrbemMbcEJm
album,The Chicks,country,Gaslighter,2020,1YV5Rh6n8dLOycCqWcUSq4
album,Russell Dickerson,country,Southern Symphony,2020,1bOe91hwJ86djRfpQdknmb
album,Kris Kristofferson,country,Boboquivari '71 [KCET Broadcast (Live & Remastered)],2020,7vhZ3JFe4Yc7tRl06Xq1zb
album,Kenny Chesney,country,Here And Now (Deluxe),2020,1KElY4EWWoOIQeYfpUbJrM
album,Kenny Chesney,country,Here And Now,2020,0t7ccDIa3CbqzFrL9rOpaw
album,Jimmy Buffett,country,Songs You Don't Know By Heart,2020,3UdbDZgh2gOj7BCZiOrbeE
album,Jimmy Buffett,country,Life On the Flip Side,2020,0ne63EVUZXiNCCPsi9n9Sc
album,Colter Wall,country,Western Swing & Waltzes and Other Punchy Songs,2020,2YpWqM7XcDt45IQWYL6Y0t
album,Koe Wetzel,country,Sellout,2020,5lbVCoz3kk3ITB6BRBfBMy
album,Wilco,country,summerteeth (Deluxe Edition),2020,04SEJKcDKWsr5KA4lxMKAv
album,Kelsea Ballerini,country,ballerini,2020,6VHAJu9jfrIAubwug9riDk
album,Kelsea Ballerini,country,kelsea,2020,11sr6VmBTa9Tkzwte11LDZ
album,Randy Travis,country,Heart of Hearts: The Complete Albums 1990-1996,2020,6u2EvuhFwHMGHdZOVS5dp3
album,Randy Travis,country,Deeper Than the Holler: The Complete Albums 1986-1989,2020,2Rxj2uRyYZuz7RTdrYfN0f
album,Randy Travis,country,Precious Memories (Worship & Faith),2020,1JYA0LdRvrBFktI2Fiy00o
album,Old Dominion,country,One Man Band - Medley,2020,0gQx1jvK5DlZ5w78vfeQWC
album,Carrie Underwood,country,My Gift,2020,1wI9NGtQCnhyweuVACpXW4
