tipo,artista,artista_id,genero,nombre,año,id,popularidad_cancion
cancion,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,rock,Midnight,2020,7pnVHbcqbmP7LA1ey3ydvu,62
cancion,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,rock,Time (You and I),2020,0S3BtG3i5tkQmehJhIhHF3,61
cancion,Foster The People,7gP3bB2nilZXLfPHJhMdvc,rock,Lamb's Wool,2020,7egu63DOhNpivWOpGtzqGS,57
cancion,John Lennon,4x1nvY2FN8jxqAFA0DA02H,rock,Beautiful Boy (Darling Boy) - Ultimate Mix,2020,5Sonv4VmN362mdHGCY4wyZ,59
cancion,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,rock,Howlin' for You,2020,4yffABDkB5A9flvr9vQFck,66
cancion,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,rock,Tighten Up,2020,3C542UknrX76XSRXTyQ1Qg,62
cancion,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,rock,Everlasting Light,2020,50ruR1ueH4wroJBpJOnjQS,53
cancion,Starship,0kObWap02DEg9EAJ3PBxzf,rock,Jane,2020,5N41XVCfmPwiBTBiQuuKnG,24
cancion,Hoobastank,2MqhkhX4npxDZ62ObR5ELO,rock,The Reason - Acoustic Version,2020,3rH8cmK0vjnyw9bZdwGkgT,51
cancion,LiSA,0blbVefuxOGltDBa00dspv,rock,紅蓮華,2020,0qMip0B2D4ePEjBJvAtYre,74
cancion,LiSA,0blbVefuxOGltDBa00dspv,rock,再会 (produced by Ayase),2020,52IsIvHidofM9JMjw78Jyz,59
cancion,4 Non Blondes,0Je74SitssvJg1w4Ra2EK7,rock,What's Up? - Piano Version,2020,3jQnnfM88ZB7bSD6XjeET4,42
cancion,ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,rock,Drunk-Dazed,2021,1wcr8DjnN59Awev8nnKpQ4,76
cancion,ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,rock,FEVER,2021,0UzymivvUH5s8z4PeWZJaK,75
cancion,Metallica,2ye2Wgw4gimLv2eAKyk1NB,rock,Enter Sandman - Remastered 2021,2021,3DwQ7AH3xGD9h65ezslm6q,84
cancion,Metallica,2ye2Wgw4gimLv2eAKyk1NB,rock,Nothing Else Matters - Remastered 2021,2021,6QAsrXPnMSXIbV0yEJHlEX,82
cancion,Metallica,2ye2Wgw4gimLv2eAKyk1NB,rock,The Unforgiven - Remastered 2021,2021,5lqyqPU3JkpCbUbLmTVQPW,74
cancion,Metallica,2ye2Wgw4gimLv2eAKyk1NB,rock,Sad But True - Remastered 2021,2021,5ltXoDLlI0rFZAmOXbAp5T,74
cancion,Elton John,3PhoLpVuITZKcymswpck5b,rock,Cold Heart - PNAU Remix,2021,6JIC3hbC28JZKZ8AlAqX8h,78
cancion,Elton John,3PhoLpVuITZKcymswpck5b,rock,Hold Me Closer,2021,5TJEBoTCDbJXiKMdCN9pd3,65
cancion,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,rock,"You'll Be In My Heart - From ""Tarzan""/Soundtrack Version",2021,1fTDYdx5zYfWJSX0JlKO8o,70
cancion,Maroon 5,04gDigrS5kc9YWfZHwBETP,rock,Memories,2021,4cktbXiXOapiLBMprHFErI,82
cancion,Airbag,1wKDGglKV4FsFS85r2Dmpr,rock,Pensamientos,2021,1H7ktqkQx1PIuPfNtqvaBs,69
cancion,Mikel Erentxun,7thnnayFyJnVOAJrpe5wMC,rock,En algún lugar (feat. Santi Balmes & Víctor Cabezuelo),2021,4QnamyKKsm5qDfs49tX0pY,39
cancion,Milky Chance,1hzfo8twXdOegF3xireCYs,rock,Colorado,2021,35iR1qzexmbcUSgA01S4gI,58
cancion,Sting,0Ty63ceoRnnJKVEYP0VQpk,rock,What Could Have Been (from the series Arcane League of Legends),2021,6YB9jhzVEzw8CKeXD7Vx8j,65
cancion,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,rock,0X1=LOVESONG (I Know I Love You) feat. Seori,2021,1Z8TPHiKeCUyClxV6WTTIf,68
cancion,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,rock,LO$ER=LO♡ER,2021,21aOLk12MksET8AsbU0SI6,67
cancion,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,rock,夜に駆ける,2021,6MCjmGYlw6mQVWRFVgBRvB,71
cancion,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,rock,怪物,2021,2vjY3jGKElvqXoaGNEuYef,67
cancion,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,rock,群青,2021,1zd35Y44Blc1CwwVbW3Qnk,69
cancion,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,rock,たぶん,2021,398dL22bDbKbAmiOnPaq7o,66
cancion,YOASOBI,64tJ2EAv1R6UaZqc4iOCyj,rock,あの夢をなぞって,2021,5ptl2PXkiSth54HCuGO7vN,65
cancion,The White Stripes,4F84IBURUo98rz4r61KF70,rock,Seven Nation Army - The Glitch Mob Remix,2021,4IiuExPFijOGZnVxGsKWcc,61
cancion,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock,Shotgun Blues,2021,2SMNxADB0ffqaIoOwl2x06,66
cancion,Billy Idol,7lzordPuZEXxwt9aoVZYmG,rock,Bitter Taste,2021,6AyWHf259DGuxOnwdsz1Lf,59
cancion,Starship,0kObWap02DEg9EAJ3PBxzf,rock,Don't Stop Believin',2021,7eoZfsPCc96nUdu6T4bNYe,49
cancion,Train,3FUY2gzHeIiaesXtOAdB7A,rock,Vacation,2021,1gV4GZAVR9hcxC29J0lDH5,48
cancion,Zoé,6IdtcAwaNVAggwd6sCKgTI,rock,Karmadame,2021,1xO5aVaGg8ksIuH1TL9Ba3,66
cancion,Los Auténticos Decadentes,3HrbmsYpKjWH1lzhad7alj,rock,Golpes en el Corazón,2021,7eJwMB9yFdETWrRsC4VNGh,51
cancion,AJR,6s22t5Y3prQHyaHWUN1R1C,rock,Bang!,2021,2I2AqFb0f9UNnolWc2MafC,60
cancion,AJR,6s22t5Y3prQHyaHWUN1R1C,rock,World's Smallest Violin,2021,68EkhVWIeULhHxcbi1QhzK,68
cancion,AJR,6s22t5Y3prQHyaHWUN1R1C,rock,Way Less Sad,2021,6YIivt0G3ZUuNrM62jp9pL,50
cancion,No Te Va Gustar,4ZDoy7AWNgQVmX7T0u0B1j,rock,No Te Imaginás,2021,7x00uv5aDR0MA8eIk7xAuf,59
cancion,Iggy Pop,33EUXrFKGjpUSGacqEHhU4,rock,I WANNA BE YOUR SLAVE (with Iggy Pop),2021,1ojRut8t5RYNmLpJkEdJ3V,50
cancion,4 Non Blondes,0Je74SitssvJg1w4Ra2EK7,rock,What's Up? - Single Version,2021,6ZGd4ygnoSk8VDvLUWiuU9,50
cancion,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,rock,Bones,2022,54ipXppHLA8U4yqpOFTUhr,82
cancion,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,rock,Enemy (with JID) - from the series Arcane League of Legends,2022,3CIyK1V4JEJkg02E4EJnDl,79
cancion,Ghost,1Qp56T7n950O3EGMsSl81D,rock,Call Me Little Sunshine,2022,4xAmbn7xiy6wGOs4oaxv70,64
cancion,Ghost,1Qp56T7n950O3EGMsSl81D,rock,Spillways,2022,0WHtcCpZnoyFlQg3Mf2cdN,63
cancion,ATEEZ,68KmkJeZGfwe1OUaivBa2L,rock,HALAZIA,2022,5cTnKClHyczcUhFT8MKBZe,66
cancion,ATEEZ,68KmkJeZGfwe1OUaivBa2L,rock,Guerrilla,2022,0tYZo2UhV1lrUez5CA0Iyw,65
cancion,Milky Chance,1hzfo8twXdOegF3xireCYs,rock,Synchronize,2022,3GXgrEjBjonrQrPEEi13yU,61
cancion,Sting,0Ty63ceoRnnJKVEYP0VQpk,rock,Redlight,2022,48Jf12YHPBCAfAzi255Rvr,63
cancion,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,rock,Mariella,2022,3dvXRk7TZ929m21p49RR5P,70
cancion,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,rock,B-Side,2022,2DccHqTquzubziHAPZRdct,63
cancion,The Temper Trap,4W48hZAnAHVOC2c8WH8pcq,rock,Love Lost,2022,2z9iuAxKv4TTeCrPAxxKg9,76
cancion,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,rock,Wild Child,2022,02bJ6uGeHKfNOhIc9qyA8e,64
cancion,Placebo,6RZUqkomCmb8zCRqc9eznB,rock,Beautiful James,2022,4yjKZ7rNGjYRmIjqXVJqGm,51
cancion,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,rock,Renegades,2022,5o26lUmCY1740Unf5hkTik,57
cancion,.Feast,7Gy1PxqrgsiqWF6JNYPHeB,rock,Gugatan Rakyat Semesta,2022,3Li1q9Z1AyDQbpadhERTPU,62
cancion,AJR,6s22t5Y3prQHyaHWUN1R1C,rock,Record Player,2022,7Gk8IPlFTLUcoIH3mtASI0,63
cancion,alt-J,3XHO7cRUPCLOr6jwp8vsx5,rock,U&ME,2022,7Kl5wPMTXal1ZUMqSSKVa0,55
cancion,RADWIMPS,1EowJ1WwkMzkCkRomFhui7,rock,Suzume,2022,1n1y2kFPISpF9WGD3JaFo5,70
cancion,LiSA,0blbVefuxOGltDBa00dspv,rock,炎,2022,3YXGSpMR27cthwFJfwd5DY,60
cancion,LiSA,0blbVefuxOGltDBa00dspv,rock,明け星,2022,4zfiFwHNwOH0iNKTSGp4kx,56
cancion,LiSA,0blbVefuxOGltDBa00dspv,rock,白銀,2022,7qWVkBPOykbDGQ2D51tYiq,47
cancion,4 Non Blondes,0Je74SitssvJg1w4Ra2EK7,rock,What's Up? - Live 1993,2022,1geDfNd2aONhI6HfLsb9Bk,45
