tipo,artista,genero,nombre,año,id
album,Lana Del Rey,pop,Chemtrails Over The Country Club,2021,6QeosPQpJckkW0Obir5RT8
album,Vanesa Martín,pop,Siete veces sí (Deluxe),2021,6qOlMxrLlIwoDPkzCsydR2
album,Taylor Swift,pop,Red (Taylor's Version),2021,6kZ42qRrzov54LcAk4onW9
album,Taylor Swift,pop,Fearless (Taylor's Version),2021,4hDok0OAJd57SGIT8xuWJH
album,Taylor Swift,pop,evermore (deluxe version),2021,6AORtDjduMM3bupSWzbTSG
album,Maroon 5,pop,JORDI (Deluxe),2021,1pCA38N6MkLlthXtAOvZTU
album,Morat,pop,¿A Dónde Vamos?,2021,01R2vYq9iDhn4ZXtM5dd7i
album,Fuerza Regida,pop,"Del Barrio Hasta Aquí, Vol. 2",2021,1UtMaTZl4kau9NSFqc8wHp
album,Peso Pluma,pop,Efectos Secundarios,2021,6ShIhkhCxgHk9l0vnFBVOK
album,David Bisbal,pop,20 Años Contigo,2021,7j74PZNNtthH0JwMPSqIVw
album,Dua Lipa,pop,Future Nostalgia (The Moonlight Edition),2021,0E3wRkztEF32ZdYICXBuBf
